"제안번호","제안제목","제안내용","제안등록일자"
"187487","마작관을 닫아 주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187487","2020-05-27 11:39:14.0"
"187486","지하철역 휠체어 리프트 미사용 거치시 계단으로 다니기 위험합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187486","2020-05-27 11:31:24.0"
"187485","[테스트] 전기따릉이 언제 하나요 ?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187485","2020-05-27 10:19:11.0"
"187483","팔각당 사용","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187483","2020-05-27 10:14:35.0"
"187480","남산1호 터널 저공해 차량에서 전기차 수소차는 제외입니다. 시정해주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187480","2020-05-27 09:36:42.0"
"187478","음식점 종사자 마스크착용 의무화","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187478","2020-05-27 08:16:44.0"
"187477","택시나 버스설치가능한 마스크자동판매기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187477","2020-05-27 02:38:35.0"
"187476","양재시민의숲 애견운동장 만들어주세요.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187476","2020-05-26 21:40:10.0"
"187475","시민단체 회계문제","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187475","2020-05-26 21:20:12.0"
"187474","서울시 청년수당 한시적으로 자격요건 완화를 제안합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187474","2020-05-26 19:19:59.0"
"187473","우리 아이들의 교육권 보호를 요구합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187473","2020-05-26 18:09:40.0"
"187472","36년전 한 장애인의 목숨을 던진 호소에 이제는 시장님이 답을 주실 수 있지 않을까요?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187472","2020-05-26 17:41:14.0"
"187471","시청광장 지키기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187471","2020-05-26 17:21:39.0"
"187469","서울 중구에서 편의점을 합니다.(서울시 자영업자 생존자금관련)","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187469","2020-05-26 16:49:25.0"
"187468","코로나로 인한 실직자 지원사업 요청의 건","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187468","2020-05-26 15:37:35.0"
"187467","우측 통행 지키기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187467","2020-05-26 15:12:22.0"
"187466","서울시 자영업자 생존자금","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187466","2020-05-26 13:59:31.0"
"187465","자영업자 생존자금","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187465","2020-05-26 13:49:11.0"
"187463","지하철 노상하는 노인들에게 셀러등록을 해주세요.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187463","2020-05-26 13:08:47.0"
"187462","서울랜드와 서울대공원의  세계적인 테마파크로의 재구조화 사업 건의","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187462","2020-05-26 12:37:26.0"
"187461","6개월미만 사업자에게도 지원금필요합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187461","2020-05-26 11:18:50.0"
"187460","사업장 소재지를 중간에 옮겼다가 다시 서울로 돌아온 경우 생존자금 지원금","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187460","2020-05-26 10:58:46.0"
"187459","버스 하차시 닫힘 센서에 관한 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187459","2020-05-26 10:49:57.0"
"187458","코로나 직전에 사업을 시작한 사람에 대한 지원책 마련이 필요합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187458","2020-05-26 03:50:42.0"
"187457","모바일 교통비 결제","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187457","2020-05-26 01:40:55.0"
"187456","코로나 식당에서 말없이 식사하기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187456","2020-05-26 00:27:58.0"
"187455","아이스팩 재활용 관련","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187455","2020-05-25 23:27:38.0"
"187454","해외 입국자 자가격리관련 개선책","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187454","2020-05-25 22:20:33.0"
"187453","testtttttttttttttttttttttttttttttttttttttttttttttttt","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187453","2020-05-25 21:31:07.0"
"187451","지하철 불법 전단지","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187451","2020-05-25 17:37:02.0"
"187450","출근시간대 승차가 혼잡한 버스 정류장에 대한 추가요금(핫스팟 설정)","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187450","2020-05-25 16:56:52.0"
"187448","시내버스 방역필터 관련","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187448","2020-05-25 16:31:51.0"
"187446","주민센터 내 홍보물 자동발급시스템 설치","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187446","2020-05-25 15:28:47.0"
"187445","서울시 교통흐름 개선에 제안을 드리고싶습니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187445","2020-05-25 15:10:57.0"
"187444","재개발을 강력히 추진해주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187444","2020-05-25 14:42:32.0"
"187443","소상공인 생존자금 매출액 기준 불합리합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187443","2020-05-25 14:18:06.0"
"187442","한강공원내 자전거대여소 직영운영건의","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187442","2020-05-25 14:16:18.0"
"187441","3호선 오륜사거리 지하철역으로 연장해주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187441","2020-05-25 13:59:11.0"
"187440","손씻고 마무리할 때 물묻은 손을 털면 옆사람에게 튀는데 인지하지 못하는 사람들이 꽤 많은거 같습니다!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187440","2020-05-25 13:55:57.0"
"187439","일정 밤시간 이후 굉음오토바이 소음규제","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187439","2020-05-25 13:35:04.0"
"187438","소상공인 긴급재난지원금 기준이 너무하네요.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187438","2020-05-25 13:19:03.0"
"187437","신내역 1번출구 정류소 이전","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187437","2020-05-25 12:56:59.0"
"187436","한강공원 안전하게 관리해주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187436","2020-05-25 11:50:54.0"
"187435","자영업자 생존자금 신청 19년 매출이라는건... 부당하다고 생각합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187435","2020-05-25 11:08:16.0"
"187434","지하철 임산부 배려석에 IoT 기술 접목한다면?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187434","2020-05-25 10:32:39.0"
"187433","서울시 자영업자 생존자금 형평성의 문제가 있습니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187433","2020-05-25 10:23:21.0"
"187432","창동의 무도장 방역수칙 지킬수있도록 관리 부탁합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187432","2020-05-24 22:07:15.0"
"187431","착한 마스크 대학생 봉사활동 프로그램 제안","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187431","2020-05-24 19:13:56.0"
"187430","가로수 새순정리","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187430","2020-05-24 15:54:25.0"
"187429","안경원도 방역지침 필요해요!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187429","2020-05-24 14:29:43.0"
"187427","식당 마스크 착용.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187427","2020-05-24 09:50:57.0"
"187426","어린이보호구역횡단보도전면차단기설치및인도난간재정비필요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187426","2020-05-24 00:17:00.0"
"187425","동요무대나 클래식 무대로 만들어주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187425","2020-05-23 21:15:30.0"
"187424","버스 정류장 및 내부 노선도의 지명들의 영어 표기 부족에 대해 건의드립니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187424","2020-05-23 17:07:05.0"
"187423","자영업지원금 건물주 부자들한테도 돈주는 바보 같은 행정","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187423","2020-05-23 15:55:43.0"
"187422","개학연기해주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187422","2020-05-22 18:14:15.0"
"187421","버스탑승과 마스크","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187421","2020-05-22 17:16:14.0"
"187420","소상공인 생존자금 지원 관련","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187420","2020-05-22 17:12:58.0"
"187412","[ 그땐 그랬지~][ 어린이대공원 과거현재.미래기념관]","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187412","2020-05-22 11:06:41.0"
"187411","서울시 자영업자 생존자금 2개월 70만원씩 140만원관련","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187411","2020-05-22 10:48:54.0"
"187410","실업급여 가족 연좌제?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187410","2020-05-22 09:56:52.0"
"187409","동요체험관","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187409","2020-05-22 09:23:45.0"
"187408","서울시 자영업자 생존자금","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187408","2020-05-21 19:41:14.0"
"187407","이시국에 박람회들 하는게 맞는건가요 ?!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187407","2020-05-21 19:01:37.0"
"187406","청계천 입구 경계석 높히고 보도블럭 높히기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187406","2020-05-21 16:08:21.0"
"187405","안경수거함 만들어 주세요","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187405","2020-05-21 13:49:10.0"
"187404","어린이 보호구역 내 어린이 보행규정강화와 부모벌점제.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187404","2020-05-21 12:50:26.0"
"187403","휴대폰 MAC 주소를 이용한 코로나19 동선 추적","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187403","2020-05-21 12:39:19.0"
"187402","노인들이 위험합니다 코로나 시국에 체험장으로 몰리고 있습니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187402","2020-05-21 12:00:51.0"
"187401","지하철 임산부 배려석","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187401","2020-05-21 11:20:46.0"
"187400","학교앞 횡단보도 차단기 설치","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187400","2020-05-21 11:04:02.0"
"187398","팔각당 활용","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187398","2020-05-21 08:39:18.0"
"187396","유흥업소에 대하여 코로나 소상공인 지원금까지는 아니더라도 서울권의 집합금지명령을 타지역과 동일한 기간으로 맞춰주시길 청원합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187396","2020-05-20 21:29:08.0"
"187395","중부기술교육원","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187395","2020-05-20 20:14:14.0"
"187392","고3 코로나 검사 제안건","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187392","2020-05-20 17:52:21.0"
"187391","생존자금 지원 기준 변경 필요합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187391","2020-05-20 16:13:43.0"
"187389","유흥업소 영업정지","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187389","2020-05-20 14:50:06.0"
"187388","포스트-코로나 시대의 untact대응 서울택시","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187388","2020-05-20 14:26:06.0"
"187386","COVID-19를 99.9% 사멸시키는 인증 획득한 공기청정살균기","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187386","2020-05-20 10:51:37.0"
"187385","생존자금 절실합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187385","2020-05-20 08:35:10.0"
"187384","사회 전반의 정상적인 시민 활동을 도울 수 있는 복합방역시스템 도입이 시급합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187384","2020-05-20 06:19:57.0"
"187383","서울시 자영업자 생존자금","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187383","2020-05-19 23:07:21.0"
"187382","2024년 창작동요100주년 기념관 공연공간으로 제안합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187382","2020-05-19 21:59:00.0"
"187381","긴급재난지원금 사용처 바가지","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187381","2020-05-19 21:25:58.0"
"187378","버스 안전 획기적인 개선 방안(정차 후 2~3초 지나고 문이 열리게 시스템 개선)","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187378","2020-05-19 19:14:48.0"
"187377","개학연기가 필요합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187377","2020-05-19 18:44:09.0"
"187373","어린이 동요체험관","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187373","2020-05-19 14:18:01.0"
"187372","동부간선도로 지하화","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187372","2020-05-19 13:55:16.0"
"187371","청년월세지원사업의 미비한 점을 제안하고자 합니다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187371","2020-05-19 13:26:08.0"
"187370","동시 백일장 대회 개최","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187370","2020-05-19 11:48:35.0"
"187369","동시 백일장 대회 개최","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187369","2020-05-19 11:46:52.0"
"187368","시민청에서  의미있고 조촐한 생전장례파티를 하고 싶어요!","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187368","2020-05-19 11:25:26.0"
"187367","따릉이 거치대에  공기주입기 설치 (수동공기주입기 )","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187367","2020-05-19 11:17:51.0"
"187366","동네 나눔 육아 50+어벤져스","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187366","2020-05-19 09:18:20.0"
"187365","동요체험공간설립","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187365","2020-05-19 07:45:03.0"
"187364","동의합니다","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187364","2020-05-18 22:00:43.0"
"187363","공원에 자전거 보관소 설치 (노인 일자리도 창출하고 자전거 이용도 늘이고 일석이조)","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187363","2020-05-18 20:51:30.0"
"187362","첫번째 자전거 전용 한강 도강교를 영동대교 아래 잠수교 식으로 지읍시다.","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187362","2020-05-18 17:53:15.0"
"187361","격줄로 가림막 설치","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187361","2020-05-18 17:49:45.0"
"187360","서울시에 외로움을 담당하는 부시장 임명해보는 건 어때요?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187360","2020-05-18 15:45:28.0"
"187359","“버스가 완전히 정차한 다음“  안전하게 하차하려면 어떻게 해야 할까요? 앞문으로 내리는 버스는 어때요?","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187359","2020-05-18 15:22:40.0"
"187357","코로나로 어려운이 시기에 9월 달에 받는 근로장려금을 미리 앞당겨 받게 하라","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187357","2020-05-18 13:34:41.0"
"187356","팔각당시설이용","http://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=187356","2020-05-18 12:07:22.0"
